_id,name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price,Unnamed: 0,sold_in_last_month,status_code,BSR_classificationRanks_rank,BSR_displayGroupRanks_rank
6709506cf83cce80e2fd9da0,"Voltas 1.4 Ton 3 Star Inverter Split AC(Copper, Adjustable Cooling, Anti-dust Filter, 2023 Model, 173V Vectra Platina, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/41TuyxwZ9mL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Adjustable-173V-Vectra-Platina/dp/B0BRJ7N92P/ref=sr_1_9?qid=1679134237&s=kitchen&sr=1-9,4,"1,666","₹31,990","₹70,990",5,521,200,19,6
6709506cf83cce80e2fd9da1,"Carrier 1 Ton 3 Star AI Flexicool Inverter Split AC (Copper, Convertible 4-in-1 Cooling,Dual Filtration with HD & PM 2.5 F...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51sTXvsanQL._AC_UL320_.jpg,https://www.amazon.in/Carrier-Flexicool-Inverter-Convertible-Filtration/dp/B0BR58HRD2/ref=sr_1_12?qid=1679134237&s=kitchen&sr=1-12,4.1,674,"₹30,990","₹58,190",8,456,200,19,9
6709506cf83cce80e2fd9da2,"Voltas 1.5 Ton, 5 Star, Inverter Split AC(Copper, 4-in-1 Adjustable Mode, Anti-dust Filter, 2023 Model, 185V DAZJ, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51WQ3nWF0vL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Inverter-Split-Conditioner-VOLTAS/dp/B09WDP2DLF/ref=sr_1_16?qid=1679134237&s=kitchen&sr=1-16,4,801,"₹37,999","₹73,990",9,423,200,19,10
6709506cf83cce80e2fd9da3,"Daikin 1.5 Ton 5 Star Inverter Split AC (Copper, PM 2.5 Filter, 2022 Model, MTKM50U, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/41BgAG0qRaL._AC_UL320_.jpg,https://www.amazon.in/Daikin-Inverter-Copper-Filter-MTKM50U/dp/B09R4RYCJ4/ref=sr_1_18?qid=1679134237&s=kitchen&sr=1-18,4.1,730,"₹44,990","₹67,200",11,518,200,19,12
6709506cf83cce80e2fd9da4,"Panasonic 1.5 Ton 5 Star Wi-Fi Inverter Smart Split AC (Copper Condenser, 7 in 1 Convertible with additional AI Mode, 4 Wa...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61ZzcguzB1L._AC_UL320_.jpg,https://www.amazon.in/Panasonic-Convertible-additional-Purification-CU-NU18YKY5W/dp/B0BRJ1973T/ref=sr_1_19?qid=1679134237&s=kitchen&sr=1-19,4.3,"5,073","₹45,990","₹63,400",12,413,200,19,13
6709506cf83cce80e2fd9da5,"Lloyd 1.0 Ton 5 Star Inverter Split Ac (5 In 1 Convertible, Copper, Anti-Viral + Pm 2.5 Filter, 2023 Model, White With Chr...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/31IXlxIPsOL._AC_UL320_.jpg,https://www.amazon.in/Lloyd-Inverter-Convertible-Anti-Viral-GLS12I5FWBEV/dp/B0BRKXFVVJ/ref=sr_1_23?qid=1679134237&s=kitchen&sr=1-23,4.1,88,"₹34,000","₹57,990",16,430,200,19,17
6709506cf83cce80e2fd9da6,"Blue Star 1.5 Ton 3 Star Convertible 4 in 1 Cooling Inverter Split AC (Copper, Multi Sensors, Stabalizer Free Operation, D...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/515BpZfhH1L._AC_UL320_.jpg,https://www.amazon.in/Blue-Star-Inverter-Convertible-IA318FNU/dp/B09RG2SZVX/ref=sr_1_27?qid=1679134237&s=kitchen&sr=1-27,3.9,700,"₹35,990","₹62,250",20,322,200,19,21
6709506cf83cce80e2fd9da7,"LG 1.5 Ton 2 Star DUAL Inverter Split AC (Copper, Convertible 4-in-1 Cooling, HD Filter with Anti-virus Protection, 2023 M...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/511JKTNA+7L._AC_UL320_.jpg,https://www.amazon.in/LG-Convertible-Anti-virus-Protection-RS-Q18ZNVE/dp/B0BPYKMM2M/ref=sr_1_28?qid=1679134237&s=kitchen&sr=1-28,4,540,"₹33,490","₹62,990",21,412,200,19,22
6709506cf83cce80e2fd9da8,"Panasonic 1 Ton 5 Star Wi-Fi Inverter Smart Split AC (Copper Condenser, 7 in 1 Convertible with additional AI Mode, 4 Way ...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61ZzcguzB1L._AC_UL320_.jpg,https://www.amazon.in/Panasonic-Convertible-additional-Purification-CU-NU12YKY5W/dp/B0BRHYBC3D/ref=sr_1_30?qid=1679134237&s=kitchen&sr=1-30,4.3,"2,178","₹39,990","₹54,600",23,483,200,19,24
6709506cf83cce80e2fd9da9,"LG 1.0 Ton 5 Star DUAL Inverter Wi-Fi Window AC (Copper, Convertible 4-in-1 cooling, PW-Q12WUZA, 2022 Model, HD Filter, Wh...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/71WuTUFvmUL._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-Convertible-cooling-PW-Q12WUZA/dp/B09PZ33S3X/ref=sr_1_32?qid=1679134239&s=kitchen&sr=1-32,4.2,"1,208","₹32,480","₹75,990",28,408,200,19,28
6709506cf83cce80e2fd9daa,"Samsung 1.5 Ton 3 Star Wi-fi Enabled, Wind-Free Technology Inverter Split AC (Copper, Convertible 5-in-1 Cooling Mode, Ant...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/71kIl8z3SJL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Technology-Convertible-Anti-Bacteria-AR18CYLANWK/dp/B0BRQB5SKS/ref=sr_1_35?qid=1679134239&s=kitchen&sr=1-35,3.5,15,"₹37,699","₹62,990",31,312,200,19,31
6709506cf83cce80e2fd9dab,"LG 0.8 Ton 3 Star AI DUAL Inverter Split AC (Copper, Super Convertible 6-in-1 Cooling, HD Filter with Anti Virus protectio...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51JFb7FctDL._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-Convertible-protection-RS-Q10ENXE/dp/B0BQN41YJV/ref=sr_1_39?qid=1679134239&s=kitchen&sr=1-39,3.3,22,"₹30,490","₹57,990",35,394,200,19,35
6709506cf83cce80e2fd9dac,"Daikin 1 Ton 5 Star Inverter Split AC (Copper, PM 2.5 Filter, 2022 Model, MTKM35U, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/41BgAG0qRaL._AC_UL320_.jpg,https://www.amazon.in/Daikin-Inverter-Copper-Filter-MTKM35U/dp/B09R4RXLT4/ref=sr_1_43?qid=1679134239&s=kitchen&sr=1-43,4.1,94,"₹38,499","₹55,500",36,404,200,19,36
6709506cf83cce80e2fd9dad,"Blue Star 1 Ton 3 Star Fixed Speed Window AC (Copper, Turbo Cool, Humidity Control, Fan Modes-Auto/High/Medium/Low, Hydrop...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/715XgfIJDuL._AC_UL320_.jpg,https://www.amazon.in/Blue-Star-Hydrophilic-Self-Diagnosis-WFB312LN/dp/B0BDMT2MXS/ref=sr_1_45?qid=1679134239&s=kitchen&sr=1-45,4,292,"₹26,490","₹33,000",38,496,200,19,38
6709506cf83cce80e2fd9dae,"Panasonic 1.5 Ton 3 Star Wi-Fi Inverter Smart Split AC (Copper Condenser, 7 in 1 Convertible with additional AI Mode, PM ...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61PWjQFDtQL._AC_UL320_.jpg,https://www.amazon.in/Panasonic-Convertible-additional-Purification-CU-SU18YKYWT/dp/B0BRJ5QH8G/ref=sr_1_46?qid=1679134239&s=kitchen&sr=1-46,4.2,"1,830","₹37,990","₹55,400",39,490,200,19,39
6709506cf83cce80e2fd9daf,"Carrier 1.5 Ton 3 Star Fixed Speed Window AC( Copper,High Density Filter for Dust Filtration, 2Way Air Directional Contro...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/717wB+IneGL._AC_UL320_.jpg,https://www.amazon.in/Carrier-Window-Copper-Directional-Control/dp/B0BDG3RTG5/ref=sr_1_49?qid=1679134239&s=kitchen&sr=1-49,4.3,201,"₹30,990","₹45,090",42,516,200,19,42
6709506cf83cce80e2fd9db0,"Blue Star 0.8 Ton 3 Star Inverter Split Ac (Copper, Turbo Cool, Gold Fins, Comfort Sleep, Self Clean Technology, Multi Sen...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51k0NvUmYLL._AC_UL320_.jpg,https://www.amazon.in/Blue-Star-Inverter-Copper-IC309RBTU/dp/B08L6QX5WC/ref=sr_1_51?qid=1679134239&s=kitchen&sr=1-51,4.2,"2,722","₹28,990","₹41,500",44,412,200,19,44
6709506cf83cce80e2fd9db1,"Cruise 1.5 Ton 3 Star Inverter Split AC with 7-Stage Air Filtration (100% Copper, Convertible 4-in-1, PM 2.5 Filter, 2022 ...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/41wle1II8xL._AC_UL320_.jpg,https://www.amazon.in/Cruise-Inverter-Filtration-CWCVBG-VQ1W183-Dehumidifier/dp/B094752MJ5/ref=sr_1_54?qid=1679134239&s=kitchen&sr=1-54,4.3,23,"₹29,990","₹52,900",47,461,200,19,47
6709506cf83cce80e2fd9db2,"Samsung 1.5 Ton 3 Star Wind-Free Technology Inverter Split AC (Copper, Convertible 5-in-1 Cooling Mode, Anti-bacterial Fil...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/71Dg20TjSpL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Technology-Convertible-Anti-bacterial-AR18CYLAMWK/dp/B0BRQDGFL8/ref=sr_1_60?qid=1679134240&s=kitchen&sr=1-60,4,56,"₹37,699","₹61,990",56,458,200,19,55
6709506cf83cce80e2fd9db3,"Samsung 1.5 Ton 5 Star Wind-Free Technology Inverter Split AC (Copper, Convertible 5-in-1 Cooling Mode, Anti-bacterial Fil...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/71orowaO-xL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Technology-Convertible-Anti-bacterial-AR18CYNAMWK/dp/B0BRQCKLKR/ref=sr_1_67?qid=1679134240&s=kitchen&sr=1-67,4.1,212,"₹46,499","₹73,990",60,462,200,19,58
6709506cf83cce80e2fd9db4,"Panasonic 1.5 Ton 4 Star Wi-Fi Inverter Smart Split AC (Copper Condenser, 7 in 1 Convertible with additional AI Mode, 4 Wa...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61sbGpSQptL._AC_UL320_.jpg,https://www.amazon.in/Panasonic-Convertible-additional-Purification-CU-NU18YKY4W/dp/B0BRHZVBN1/ref=sr_1_68?qid=1679134240&s=kitchen&sr=1-68,4.4,3,"₹42,990","₹59,400",61,442,200,19,59
6709506cf83cce80e2fd9db5,"LG 2.0 Ton 3 Star AI DUAL Inverter Split AC (Copper, Super Convertible 6-in-1 Cooling, 4 Way Swing, HD Filter with Anti-Vi...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51JFb7FctDL._AC_UL320_.jpg,https://www.amazon.in/LG-Convertible-Anti-Virus-Protection-RS-Q24ENXE/dp/B0BQ7GK9HW/ref=sr_1_78_mod_primary_new?qid=1679134241&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-78,2.7,3,"₹52,900","₹85,990",74,315,200,19,70
6709506cf83cce80e2fd9db6,"Voltas 1.5 Ton 3 Star, Inverter Window AC (Copper, 2-in-1 Adjustable Mode, 2023 Model, 183V Vertis Elite, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61suRUG6A+L._AC_UL320_.jpg,https://www.amazon.in/Voltas-Adjustable-Inverter-Window-Copper/dp/B0BBFW95RD/ref=sr_1_82?qid=1679134241&s=kitchen&sr=1-82,3,2,"₹33,950","₹49,990",78,319,200,19,73
6709506cf83cce80e2fd9db7,"Samsung 2 Ton 3 Star Wi-fi Enabled Inverter Split AC (Copper, Convertible 5-in-1 Cooling Mode, Anti-bacterial Filter, 2023...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51pSParNYHL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Inverter-Convertible-Anti-bacterial-AR24CYLZABE/dp/B0BRQD4L93/ref=sr_1_85?qid=1679134241&s=kitchen&sr=1-85,4,8,"₹53,490","₹83,990",81,519,200,19,75
6709506cf83cce80e2fd9db8,Voltas 1 Ton 3 Star Window AC (123 Lyi/123 LZF White),appliances,Air Conditioners,https://m.media-amazon.com/images/I/71ovlk0vAwL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Window-123-Lyi-LZF/dp/B00LWRFC1W/ref=sr_1_93?qid=1679134241&s=kitchen&sr=1-93,4.1,655,"₹27,990","₹29,490",86,492,200,19,80
6709506cf83cce80e2fd9db9,"Cruise 1 Ton [Portable Antibacterial Coating, Dust Filter, Air Purifier, Dehumidifier Portable Ac (Copper, Cpcatf-Pq3S12, ...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61wH+RMNHLL._AC_UL320_.jpg,https://www.amazon.in/Cruise-Portable-Control-CPCATF-PQ3S12-Exhaust/dp/B08954XBS7/ref=sr_1_94?qid=1679134241&s=kitchen&sr=1-94,3.4,81,"₹29,990","₹40,900",87,410,200,19,81
6709506cf83cce80e2fd9dba,"Panasonic 2 Ton 5 Star Wi-Fi Inverter Smart Split AC (Copper, 7 in 1 Convertible with additional AI Mode, Twin Cool, PM 0....",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61U+94m1YiL._AC_UL320_.jpg,https://www.amazon.in/Panasonic-Convertible-additional-Purification-CU-ZU24ZKYF/dp/B0BRJJ7QHZ/ref=sr_1_96?qid=1679134241&s=kitchen&sr=1-96,5,1,"₹66,990","₹87,900",89,614,200,19,83
6709506cf83cce80e2fd9dbb,"Daikin 1.8 Ton 2 Star Fixed Speed Split AC (Copper, Anti Bacterial Filter, 2022 Model, FTE60U, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51ZZ33BqtHL._AC_UL320_.jpg,https://www.amazon.in/Daikin-Copper-Bacterial-Filter-FTE60U/dp/B09R4R6L89/ref=sr_1_148?qid=1679134244&s=kitchen&sr=1-148,3.4,3,"₹46,900","₹61,600",141,402,200,19,120
6709506cf83cce80e2fd9dbc,"Carrier 1.5 Ton 5 Star Hybridjet Inverter Split AC CAI18IN5R31W1 (Copper, INDUS CXI, 6-in-1 Flexicool with Anti-Viral Guar...",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51P0LbIFf1L._AC_UL320_.jpg,https://www.amazon.in/Carrier-Hybridjet-CAI18IN5R31W1-Flexicool-Anti-Viral/dp/B09YXR8FV9/ref=sr_1_153?qid=1679134245&s=kitchen&sr=1-153,4.6,3,"₹45,490","₹79,890",149,426,200,19,125
6709506cf83cce80e2fd9dbd,"Daikin 1.8 Ton 5 Star Inverter Split AC (Copper,2022,FTKM60U,White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/41zljqtpKgL._AC_UL320_.jpg,https://www.amazon.in/Daikin-Inverter-Split-Copper-FTKM60U/dp/B09SW8GVHT/ref=sr_1_175?qid=1679134247&s=kitchen&sr=1-175,5,4,"₹62,250","₹83,900",171,613,200,19,144
6709506cf83cce80e2fd9dbe,"Daikin 1.8 Ton 5 Star Inverter Split AC (Copper, PM 1.0 Filter, 2022 Model Model, JTKJ60U, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/418VQew9c-L._AC_UL320_.jpg,https://www.amazon.in/Daikin-Inverter-Copper-Filter-JTKJ60U/dp/B09R4RBQ5K/ref=sr_1_182?qid=1679134247&s=kitchen&sr=1-182,4.6,40,"₹69,979","₹92,200",178,525,200,19,150
6709506cf83cce80e2fd9dbf,"Daikin 1 Ton 5 Star Inverter Split AC (Copper, PM 2.5 Filter, 2022 Model, FTKF35U, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/41SPSdyvfML._AC_UL320_.jpg,https://www.amazon.in/Daikin-Inverter-Copper-Filter-FTKF35U/dp/B09R8WNGCP/ref=sr_1_203?qid=1679134248&s=kitchen&sr=1-203,4.1,114,"₹48,479","₹67,200",199,519,200,19,163
6709506cf83cce80e2fd9dc0,"Carrier 1.5 Ton 3 star Dura Fresh NEO Split AC (CAS18DF3N8F0, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/715eL5D-URL._AC_UL320_.jpg,https://www.amazon.in/Carrier-1-5-Star-Split-White/dp/B079W9VWVF/ref=sr_1_207?qid=1679134248&s=kitchen&sr=1-207,2.5,3,"₹39,990","₹55,990",203,264,200,19,166
6709506cf83cce80e2fd9dc1,Voltas Venture Slimline Tower AC (2 Ton White),appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/31jhpl4GmPL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Venture-Slimline-Tower-Ton/dp/B00LWRFMLW/ref=sr_1_236?qid=1679134249&s=kitchen&sr=1-236,3.7,14,"₹77,990","₹92,990",229,352,200,19,181
6709506cf83cce80e2fd9dc2,"LG 1 Ton 5 Star AI DUAL Inverter Split AC (Copper, Super Convertible 6-in-1 Cooling, HD Filter With Anti-virus Protection,...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51LIaKMoMqL._AC_UL320_.jpg,https://www.amazon.in/LG-Convertible-anti-virus-protection-PS-Q14SNZE/dp/B09NS6SS7T/ref=sr_1_278?qid=1679134252&s=kitchen&sr=1-278,4.3,74,"₹51,354","₹75,990",274,440,200,19,204
6709506cf83cce80e2fd9dc3,"O General 2 Ton 5 Star Inverter Split AC (Copper Condenser, ASGG24CGTB-B, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61lTN0lYAgL._AC_UL320_.jpg,https://www.amazon.in/General-Inverter-Copper-Condenser-ASGG24CGTB-B/dp/B09MJ67S87/ref=sr_1_292?qid=1679134252&s=kitchen&sr=1-292,5,1,"₹82,260","₹85,260",285,534,200,19,209
6709506cf83cce80e2fd9dc4,"Lloyd 1.5 Ton 5 Star Split Inverter AC - White (GLS18I5FWCBP, Copper Condenser)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51azLwgAKCL._AC_UL320_.jpg,https://www.amazon.in/Lloyd-1-5-Star-Split-Inverter/dp/B09X5LNB3K/ref=sr_1_310?qid=1679134253&s=kitchen&sr=1-310,4,5,"₹39,499","₹60,990",303,444,200,19,220
6709506cf83cce80e2fd9dc5,Carrier 1.5 Ton 3 Star Inverter Split AC (Copper CAI18EK3R30F0 ESKO NEO-i INVERTER R32 White),appliances,Air Conditioners,https://m.media-amazon.com/images/I/51zMt2XRIgL._AC_UL320_.jpg,https://www.amazon.in/Carrier-Inverter-CAI18EK3R30F0-ESKO-NEO-i/dp/B084XM2CMC/ref=sr_1_315?qid=1679134253&s=kitchen&sr=1-315,4.1,290,"₹32,999","₹51,990",308,464,200,19,224
6709506cf83cce80e2fd9dc6,Voltas 1.5 Ton 3 Star Inverter Split AC (Copper 183VH SZS White),appliances,Air Conditioners,https://m.media-amazon.com/images/I/61gw13iN1nL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Inverter-Copper-183VH-SZS/dp/B081M35TQQ/ref=sr_1_327?qid=1679134254&s=kitchen&sr=1-327,3.9,6,"₹39,790","₹76,000",323,361,200,19,234
6709506cf83cce80e2fd9dc7,Daikin 1 Ton 3 Star Inverter Split AC (F/A/DTKL35U),appliances,Air Conditioners,https://m.media-amazon.com/images/I/21b8Ipv6B9L._AC_UL320_.jpg,https://www.amazon.in/Daikin-Star-Inverter-Split-DTKL35U/dp/B09W93JQYJ/ref=sr_1_403?qid=1679134258&s=kitchen&sr=1-403,5,1,"₹34,950","₹48,200",396,591,200,19,269
6709506cf83cce80e2fd9dc8,Ogeneral 2 Ton 3 Star Split AC (ASGA24FUTC),appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51owdwuW8zL._AC_UL320_.jpg,https://www.amazon.in/Ogeneral-2T-3-Star-ASGA24FUTC/dp/B07RKWG4PG/ref=sr_1_419?qid=1679134259&s=kitchen&sr=1-419,4.2,3,"₹75,900","₹77,900",415,461,200,19,278
6709506cf83cce80e2fd9dc9,OGeneral 1.5 Ton 3 Star Split AC (ASGA18FUTD) (White),appliances,Air Conditioners,https://m.media-amazon.com/images/I/51iXKv89hUL._AC_UL320_.jpg,https://www.amazon.in/OGeneral-ASGA18FUTD-Split-Star-Conditioner/dp/B08B4VGX3G/ref=sr_1_442?qid=1679134261&s=kitchen&sr=1-442,4,3,"₹56,990","₹63,160",438,458,200,19,287
6709506cf83cce80e2fd9dca,Samsung 1 Ton 3 Star Inverter Split AC (Alloy AR12RV3HEWK White),appliances,Air Conditioners,https://m.media-amazon.com/images/I/61UQEBvJnjL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Inverter-Split-Alloy-AR12RV3HEWK/dp/B07P1CCQSP/ref=sr_1_445?qid=1679134261&s=kitchen&sr=1-445,4.5,2,"₹44,748","₹46,500",441,481,200,19,289
6709506cf83cce80e2fd9dcb,"Electrolux 1.8 Ton 3 Star Inverter Split Air Conditioner (AC), 100% Copper, 3 Step Filtration with PM2.5 Filter, 360° Cool...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/5127NZNfVSL._AC_UL320_.jpg,https://www.amazon.in/Electrolux-Conditioner-Filtration-Anti-Corrosion-ESV223C2CA/dp/B0BBTTTB7R/ref=sr_1_596?qid=1679134268&s=kitchen&sr=1-596,5,1,"₹50,990","₹83,990",589,604,200,19,305
6709506cf83cce80e2fd9dcc,"Pigeon by Stovekraft Amaze Plus Electric Kettle (14289) with Stainless Steel Body, 1.5 litre, used for boiling Water, maki...",appliances,All Appliances,https://m.media-amazon.com/images/I/31na34LxwmL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Pigeon-Amaze-Plus-1-5-Ltr/dp/B07WMS7TWB/ref=sr_1_1?qid=1679135585&s=appliances&sr=1-1,3.9,"128,941",₹599,"₹1,245",0,409,200,19,322
6709506cf83cce80e2fd9dcd,Pigeon Polypropylene Mini Handy and Compact Chopper with 3 Blades for Effortlessly Chopping Vegetables and Fruits for Your...,appliances,All Appliances,https://m.media-amazon.com/images/I/51DGcy8eBCL._SX679_.jpg,https://www.amazon.in/Pigeon-Stovekraft-Plastic-Chopper-Blades/dp/B01LWYDEQ7/ref=sr_1_2?qid=1679135585&s=appliances&sr=1-2,4.1,"274,505",₹199,₹545,1,440,200,19,323
6709506cf83cce80e2fd9dce,Glun Multipurpose Portable Electronic Digital Weighing Scale Weight Machine (10 Kg - with Back Light),appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61ocesEh0cL._AC_UL320_.jpg,https://www.amazon.in/Multipurpose-Portable-Electronic-Digital-Weighing/dp/B09185QH3C/ref=sr_1_3?qid=1679135585&s=appliances&sr=1-3,3.8,365,₹199,₹899,2,393,200,19,324
6709506cf83cce80e2fd9dcf,beatXP Kitchen Scale Multipurpose Portable Electronic Digital Weighing Scale | Weight Machine With Back light LCD Display...,appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61Is7sICRJL._AC_UL320_.jpg,https://www.amazon.in/beatXP-Multipurpose-Portable-Electronic-Weighing/dp/B0B61DSF17/ref=sr_1_4?qid=1679135585&s=appliances&sr=1-4,3.7,"3,290",₹299,"₹1,999",3,348,200,19,325
6709506cf83cce80e2fd9dd0,"Bajaj DX-6 1000W Dry Iron with Advance Soleplate and Anti-bacterial German Coating Technology, White",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61qgKaW71mL._AC_UL320_.jpg,https://www.amazon.in/Bajaj-Majesty-1000-Watt-Iron-White/dp/B01C8P29N0/ref=sr_1_5?qid=1679135585&s=appliances&sr=1-5,4.2,"24,380",₹625,"₹1,400",4,464,200,19,326
6709506cf83cce80e2fd9dd1,Bajaj Frore 1200 mm Ceiling Fan (Brown),appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41XJ2wk4M1L._AC_UL320_.jpg,https://www.amazon.in/Bajaj-Frore-1200-Brown-Ceiling/dp/B07SPVMSC6/ref=sr_1_6?qid=1679135585&s=appliances&sr=1-6,4.1,"9,971","₹1,349","₹2,660",5,499,200,19,327
6709506cf83cce80e2fd9dd2,"Prestige Electric Kettle PKOSS - 1500watts, Steel (1.5Ltr), Black",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71zlLSHbJ-L._AC_UL320_.jpg,https://www.amazon.in/Prestige-Electric-Kettle-PKOSS-1500watts/dp/B01MQZ7J8K/ref=sr_1_8?qid=1679135585&s=appliances&sr=1-8,3.9,"64,888",₹699,"₹1,445",7,368,200,19,329
6709506cf83cce80e2fd9dd3,"Lifelong LLMG23 Power Pro 500-Watt Mixer Grinder with 3 Jars (Liquidizing, Wet Grinding and Chutney Jar), Stainless Steel ...",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61zhqJg1bTL._AC_UL320_.jpg,https://www.amazon.in/Lifelong-LLMG23-500-Watt-Liquidizing-Stainless/dp/B09X5C9VLK/ref=sr_1_11?qid=1679135585&s=appliances&sr=1-11,3.8,"45,688","₹1,329","₹3,500",10,319,200,19,332
6709506cf83cce80e2fd9dd4,USHA Armor AR1100WB 1100 W Dry Iron with Black Weilburger Soleplate (Purple),appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71q7meZ82qL._AC_UL320_.jpg,https://www.amazon.in/Armour-AR1100WB-1100-Watt-Soleplate-Purple/dp/B0883KDSXC/ref=sr_1_14?qid=1679135585&s=appliances&sr=1-14,3.9,"17,030",₹549,₹990,13,329,200,19,335
6709506cf83cce80e2fd9dd5,Philips Viva Collection HD4928/01 2100-Watt Induction Cooktop with Feather Touch Sensor and Crystal Glass Plate (Black),appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61x0Qnm08HS._AC_UL320_.jpg,https://www.amazon.in/Philips-Collection-HD4928-01-2100-Watt/dp/B00EDJJ7FS/ref=sr_1_15?qid=1679135585&s=appliances&sr=1-15,4.2,"40,782","₹3,099","₹5,995",14,446,200,19,336
6709506cf83cce80e2fd9dd6,Butterfly EKN 1.5-Litre Electric Kettle (Silver with Black),appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71cFxsy+BCL._AC_UL320_.jpg,https://www.amazon.in/Butterfly-EKN-1-5-Litre-Kettle-Silver/dp/B078V8R9BS/ref=sr_1_17?qid=1679135585&s=appliances&sr=1-17,4.2,"36,295",₹649,"₹1,299",16,405,200,19,338
6709506cf83cce80e2fd9dd7,Pigeon by Stovekraft Cruise 1800 watt Induction Cooktop (Black),appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61DAkNxj9uL._AC_UL320_.jpg,https://www.amazon.in/Pigeon-Stovekraft-Cruise-1800-Watt-Induction/dp/B01GFTEV5Y/ref=sr_1_18?qid=1679135585&s=appliances&sr=1-18,3.8,"55,819","₹1,689","₹3,193",17,409,200,19,339
